,Date,Contributors,Ocean,Province,Country,Location,Lat_locat_center,Lon_locat_center,Local_census,Length_m,Area_m2,Site,Lat_site,Lon_site,Depth_m,Mesozones2_30m,Trash_group,Trash_count,MPA,Managed_area,Site_split_MPA,Nearest_MPA_Lat,Nearest_MPA_Lon,Nearest_Market_Lat,Nearest_Market_Lon,Mismanaged.plastic.waste..kg.person.day.7,ID_transect,Complexity_3pt,Trash_per_m2,Meso_zone2,Meso_zone3,Depth_m_scaled,Dist_MPA,Dist_Market,Mismanaged_2010,Mismanaged_plastic_pop100Km_2010_Tons,Mismanaged_plastic_pop10Km_2010_Tons,Pop10Km,Pop100Km,Reefarea_pop100,Coral_reef_km2
53,10_24_2019,CAS,Atlantic,SWA,Brazil,Fernando_de_Noronha,-3.855304514,-32.44588299,49,20,40,gregos_wall_(fishing_spot),-3.822105556,-32.41785,89.65333333,MCE,fishing,1,yes,National Park,0,-3.822105556,-32.41785,-3.846543,-32.413243,0.017,932,high,0.025,MCE,Lower,1.28732297,-0.375487038,-0.704760986,0.526814442,-0.316491284,-0.390442523,-0.493520098,-0.315014181,-0.479810423,-0.733693457
54,10_27_2019,CAS,Atlantic,SWA,Brazil,Fernando_de_Noronha,-3.855304514,-32.44588299,53,20,40,ponta_norte,-3.808983333,-32.36773889,110.6,MCE,fishing,3,yes,National Park,0,-3.808983333,-32.36773889,-3.846543,-32.413243,0.017,936,high,0.075,MCE,Lower,1.872966111,-0.375487038,-0.682549316,0.526814442,-0.316491284,-0.390442523,-0.493520098,-0.315014181,-0.479810423,-0.733693457
55,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,5,20,40,blue_hole,13.44009444,144.6151278,16.7,Shallow,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,450,low,0,Shallow,Shallow,-0.752362861,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
56,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,6,20,40,blue_hole,13.44009444,144.6151278,9.1,Shallow,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,451,low,0,Shallow,Shallow,-0.964849551,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
57,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,7,20,40,blue_hole,13.44009444,144.6151278,6.1,Shallow,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,452,low,0,Shallow,Shallow,-1.048725876,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
58,5_20_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,8,20,40,oca_point,13.49886111,144.760925,13.6,Shallow,fishing,0,no,Tumon Bay,0,13.510693,144.784975,13.471362,144.748946,0.006,453,low,0,Shallow,Shallow,-0.839035064,-0.150011769,-0.704559061,-0.412374485,-0.312977028,-0.218870909,1.510867392,-0.277379988,-0.479813745,-0.680402146
59,5_20_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,9,20,40,oca_point,13.49886111,144.760925,6.1,Shallow,fishing,0,no,Tumon Bay,0,13.510693,144.784975,13.471362,144.748946,0.006,454,low,0,Shallow,Shallow,-1.048725876,-0.150011769,-0.704559061,-0.412374485,-0.312977028,-0.218870909,1.510867392,-0.277379988,-0.479813745,-0.680402146
60,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,15,20,40,blue_hole,13.44009444,144.6151278,9.1,Shallow,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,460,low,0,Shallow,Shallow,-0.964849551,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
61,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,21,20,40,blue_hole,13.44009444,144.6151278,15.2,Shallow,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,466,low,0,Shallow,Shallow,-0.794301024,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
62,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,22,20,40,blue_hole,13.44009444,144.6151278,13.6,Shallow,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,467,low,0,Shallow,Shallow,-0.839035064,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
63,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,23,20,40,blue_hole,13.44009444,144.6151278,10.6,Shallow,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,468,low,0,Shallow,Shallow,-0.922911389,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
64,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,24,20,40,blue_hole,13.44009444,144.6151278,10.6,Shallow,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,469,low,0,Shallow,Shallow,-0.922911389,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
65,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,25,20,40,blue_hole,13.44009444,144.6151278,7.6,Shallow,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,470,low,0,Shallow,Shallow,-1.006787714,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
66,5_20_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,29,20,40,oca_point,13.49886111,144.760925,12.1,Shallow,fishing,0,no,Tumon Bay,0,13.510693,144.784975,13.471362,144.748946,0.006,474,low,0,Shallow,Shallow,-0.880973226,-0.150011769,-0.704559061,-0.412374485,-0.312977028,-0.218870909,1.510867392,-0.277379988,-0.479813745,-0.680402146
67,5_20_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,30,20,40,oca_point,13.49886111,144.760925,9.1,Shallow,fishing,0,no,Tumon Bay,0,13.510693,144.784975,13.471362,144.748946,0.006,475,low,0,Shallow,Shallow,-0.964849551,-0.150011769,-0.704559061,-0.412374485,-0.312977028,-0.218870909,1.510867392,-0.277379988,-0.479813745,-0.680402146
68,5_20_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,31,20,40,oca_point,13.49886111,144.760925,9.1,Shallow,fishing,0,no,Tumon Bay,0,13.510693,144.784975,13.471362,144.748946,0.006,476,low,0,Shallow,Shallow,-0.964849551,-0.150011769,-0.704559061,-0.412374485,-0.312977028,-0.218870909,1.510867392,-0.277379988,-0.479813745,-0.680402146
69,5_20_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,32,20,40,oca_point,13.49886111,144.760925,6.1,Shallow,fishing,0,no,Tumon Bay,0,13.510693,144.784975,13.471362,144.748946,0.006,477,intermediate,0,Shallow,Shallow,-1.048725876,-0.150011769,-0.704559061,-0.412374485,-0.312977028,-0.218870909,1.510867392,-0.277379988,-0.479813745,-0.680402146
70,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,44,20,40,blue_hole,13.44009444,144.6151278,15.2,Shallow,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,489,low,0,Shallow,Shallow,-0.794301024,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
71,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,45,20,40,blue_hole,13.44009444,144.6151278,15.2,Shallow,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,490,low,0,Shallow,Shallow,-0.794301024,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
72,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,46,20,40,blue_hole,13.44009444,144.6151278,12.1,Shallow,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,491,low,0,Shallow,Shallow,-0.880973226,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
73,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,47,20,40,blue_hole,13.44009444,144.6151278,12.1,Shallow,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,492,intermediate,0,Shallow,Shallow,-0.880973226,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
74,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,13,20,40,blue_hole,13.44009444,144.6151278,47,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,458,high,0,MCE,Upper,0.094788021,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
75,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,14,20,40,blue_hole,13.44009444,144.6151278,36.4,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,459,high,0,MCE,Upper,-0.201574994,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
76,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,20,20,40,blue_hole,13.44009444,144.6151278,39.4,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,465,high,0,MCE,Upper,-0.117698669,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
77,5_18_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,28,20,40,the_wall,13.44611111,144.6145556,39.4,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,473,intermediate,0,MCE,Upper,-0.117698669,-0.041551817,-0.626515331,-0.412374485,-0.312977028,-0.391939986,-0.402426477,-0.277379988,-0.479813745,-0.680402146
78,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,40,20,40,blue_hole,13.44009444,144.6151278,45.5,MCE,fishing,2,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,485,high,0.05,MCE,Upper,0.052849859,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
79,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,41,20,40,blue_hole,13.44009444,144.6151278,45.5,MCE,fishing,1,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,486,high,0.025,MCE,Upper,0.052849859,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
80,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,42,20,40,blue_hole,13.44009444,144.6151278,33.3,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,487,intermediate,0,MCE,Upper,-0.288247196,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
81,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,43,20,40,blue_hole,13.44009444,144.6151278,33.3,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,488,low,0,MCE,Upper,-0.288247196,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
82,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,1,20,40,blue_hole,13.44009444,144.6151278,83.3,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,446,low,0,MCE,Lower,1.109691553,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
83,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,2,20,40,blue_hole,13.44009444,144.6151278,81.8,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,447,low,0,MCE,Lower,1.067753391,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
84,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,3,20,40,blue_hole,13.44009444,144.6151278,69.7,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,448,high,0,MCE,Lower,0.729452214,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
85,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,4,20,40,blue_hole,13.44009444,144.6151278,65.2,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,449,high,0,MCE,Lower,0.603637726,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
86,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,12,20,40,blue_hole,13.44009444,144.6151278,60.6,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,457,high,0,MCE,Upper,0.475027361,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
87,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,16,20,40,blue_hole,13.44009444,144.6151278,84.8,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,461,low,0,MCE,Lower,1.151629716,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
88,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,17,20,40,blue_hole,13.44009444,144.6151278,84.8,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,462,low,0,MCE,Lower,1.151629716,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
89,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,18,20,40,blue_hole,13.44009444,144.6151278,69.7,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,463,intermediate,0,MCE,Lower,0.729452214,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
90,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,19,20,40,blue_hole,13.44009444,144.6151278,69.7,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,464,intermediate,0,MCE,Lower,0.729452214,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
91,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,38,20,40,blue_hole,13.44009444,144.6151278,60.6,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,483,intermediate,0,MCE,Upper,0.475027361,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
92,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,39,20,40,blue_hole,13.44009444,144.6151278,60.6,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,484,high,0,MCE,Upper,0.475027361,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
93,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,10,20,40,blue_hole,13.44009444,144.6151278,112.1,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,455,low,0,MCE,Lower,1.914904273,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
94,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,11,20,40,blue_hole,13.44009444,144.6151278,90.9,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,456,low,0,MCE,Lower,1.322178243,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
95,5_18_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,26,20,40,the_wall,13.44611111,144.6145556,100,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,471,high,0,MCE,Lower,1.576603096,-0.041551817,-0.626515331,-0.412374485,-0.312977028,-0.391939986,-0.402426477,-0.277379988,-0.479813745,-0.680402146
96,5_18_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,27,20,40,the_wall,13.44611111,144.6145556,100,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,472,low,0,MCE,Lower,1.576603096,-0.041551817,-0.626515331,-0.412374485,-0.312977028,-0.391939986,-0.402426477,-0.277379988,-0.479813745,-0.680402146
97,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,33,20,40,blue_hole,13.44009444,144.6151278,112.1,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,478,low,0,MCE,Lower,1.914904273,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
98,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,34,20,40,blue_hole,13.44009444,144.6151278,112.1,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,479,low,0,MCE,Lower,1.914904273,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
99,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,35,20,40,blue_hole,13.44009444,144.6151278,90.9,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,480,high,0,MCE,Lower,1.322178243,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
100,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,36,20,40,blue_hole,13.44009444,144.6151278,90.9,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,481,high,0,MCE,Lower,1.322178243,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
101,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,37,20,40,blue_hole,13.44009444,144.6151278,90.9,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,0.006,482,low,0,MCE,Lower,1.322178243,-0.030512636,-0.624496088,-0.412374485,-0.312977028,-0.389403805,-0.37438877,-0.277379988,-0.479813745,-0.680402146
102,10_15_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,6,20,40,otec,19.72694722,-156.0620472,19.7,Shallow,fishing,0,no,Kaloko-Honokohau National Historical Park (commercial and recreational fishing restricted),0,19.690907,-156.046462,19.645142,-155.997739,0.007,518,high,0,Shallow,Shallow,-0.668486536,-0.251296253,-0.647212569,0.136033237,-0.311898609,-0.369498387,-0.211176151,-0.273280163,-0.479813755,-0.675570895
103,10_15_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,7,20,40,otec,19.72694722,-156.0620472,15.2,Shallow,fishing,0,no,Kaloko-Honokohau National Historical Park (commercial and recreational fishing restricted),0,19.690907,-156.046462,19.645142,-155.997739,0.007,519,high,0,Shallow,Shallow,-0.794301024,-0.251296253,-0.647212569,0.136033237,-0.311898609,-0.369498387,-0.211176151,-0.273280163,-0.479813755,-0.675570895
104,10_15_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,8,20,40,otec,19.72694722,-156.0620472,10.6,Shallow,fishing,0,no,Kaloko-Honokohau National Historical Park (commercial and recreational fishing restricted),0,19.690907,-156.046462,19.645142,-155.997739,0.007,520,high,0,Shallow,Shallow,-0.922911389,-0.251296253,-0.647212569,0.136033237,-0.311898609,-0.369498387,-0.211176151,-0.273280163,-0.479813755,-0.675570895
105,10_15_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,9,20,40,otec,19.72694722,-156.0620472,7.6,Shallow,fishing,1,no,Kaloko-Honokohau National Historical Park (commercial and recreational fishing restricted),0,19.690907,-156.046462,19.645142,-155.997739,0.007,521,high,0.025,Shallow,Shallow,-1.006787714,-0.251296253,-0.647212569,0.136033237,-0.311898609,-0.369498387,-0.211176151,-0.273280163,-0.479813755,-0.675570895
106,10_17_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,15,20,40,outhouse,19.64140278,-156.0288694,24.2,Shallow,fishing,0,no,Old Kona Airport Marine Life Conservation District (commercial and recreational fishing restricted),0,19.644394,-156.018263,19.645142,-155.997739,0.007,527,low,0,Shallow,Shallow,-0.542672049,-0.226734076,-0.697441231,0.136033237,-0.312062908,-0.347207087,5.15E-05,-0.274738594,-0.479813743,-0.675570895
107,10_17_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,16,20,40,outhouse,19.64140278,-156.0288694,18.2,Shallow,fishing,0,no,Old Kona Airport Marine Life Conservation District (commercial and recreational fishing restricted),0,19.644394,-156.018263,19.645142,-155.997739,0.007,528,intermediate,0,Shallow,Shallow,-0.710424699,-0.226734076,-0.697441231,0.136033237,-0.312062908,-0.347207087,5.15E-05,-0.274738594,-0.479813743,-0.675570895
108,10_17_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,17,20,40,outhouse,19.64140278,-156.0288694,15.2,Shallow,fishing,0,no,Old Kona Airport Marine Life Conservation District (commercial and recreational fishing restricted),0,19.644394,-156.018263,19.645142,-155.997739,0.007,529,high,0,Shallow,Shallow,-0.794301024,-0.226734076,-0.697441231,0.136033237,-0.312062908,-0.347207087,5.15E-05,-0.274738594,-0.479813743,-0.675570895
109,10_17_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,18,20,40,outhouse,19.64140278,-156.0288694,13.6,Shallow,fishing,0,no,Old Kona Airport Marine Life Conservation District (commercial and recreational fishing restricted),0,19.644394,-156.018263,19.645142,-155.997739,0.007,530,high,0,Shallow,Shallow,-0.839035064,-0.226734076,-0.697441231,0.136033237,-0.312062908,-0.347207087,5.15E-05,-0.274738594,-0.479813743,-0.675570895
110,10_17_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,19,20,40,outhouse,19.64140278,-156.0288694,12.1,Shallow,fishing,0,no,Old Kona Airport Marine Life Conservation District (commercial and recreational fishing restricted),0,19.644394,-156.018263,19.645142,-155.997739,0.007,531,high,0,Shallow,Shallow,-0.880973226,-0.226734076,-0.697441231,0.136033237,-0.312062908,-0.347207087,5.15E-05,-0.274738594,-0.479813743,-0.675570895
111,10_17_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,20,20,40,outhouse,19.64140278,-156.0288694,10.6,Shallow,fishing,0,no,Old Kona Airport Marine Life Conservation District (commercial and recreational fishing restricted),0,19.644394,-156.018263,19.645142,-155.997739,0.007,532,high,0,Shallow,Shallow,-0.922911389,-0.226734076,-0.697441231,0.136033237,-0.312062908,-0.347207087,5.15E-05,-0.274738594,-0.479813743,-0.675570895
112,10_17_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,21,20,40,outhouse,19.64140278,-156.0288694,9.1,Shallow,fishing,0,no,Old Kona Airport Marine Life Conservation District (commercial and recreational fishing restricted),0,19.644394,-156.018263,19.645142,-155.997739,0.007,533,high,0,Shallow,Shallow,-0.964849551,-0.226734076,-0.697441231,0.136033237,-0.312062908,-0.347207087,5.15E-05,-0.274738594,-0.479813743,-0.675570895
113,10_17_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,22,20,40,outhouse,19.64140278,-156.0288694,9.1,Shallow,fishing,0,no,Old Kona Airport Marine Life Conservation District (commercial and recreational fishing restricted),0,19.644394,-156.018263,19.645142,-155.997739,0.007,534,high,0,Shallow,Shallow,-0.964849551,-0.226734076,-0.697441231,0.136033237,-0.312062908,-0.347207087,5.15E-05,-0.274738594,-0.479813743,-0.675570895
114,10_17_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,23,20,40,outhouse,19.64140278,-156.0288694,7.6,Shallow,fishing,0,no,Old Kona Airport Marine Life Conservation District (commercial and recreational fishing restricted),0,19.644394,-156.018263,19.645142,-155.997739,0.007,535,high,0,Shallow,Shallow,-1.006787714,-0.226734076,-0.697441231,0.136033237,-0.312062908,-0.347207087,5.15E-05,-0.274738594,-0.479813743,-0.675570895
115,10_17_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,24,20,40,outhouse,19.64140278,-156.0288694,6.1,Shallow,fishing,0,no,Old Kona Airport Marine Life Conservation District (commercial and recreational fishing restricted),0,19.644394,-156.018263,19.645142,-155.997739,0.007,536,high,0,Shallow,Shallow,-1.048725876,-0.226734076,-0.697441231,0.136033237,-0.312062908,-0.347207087,5.15E-05,-0.274738594,-0.479813743,-0.675570895
